"NumCI","NumECI","NumPS","NumSCI","CI.1945","CI.1950","CI.1955","CI.1960","CI.1965","CI.1970","CI.1975","CI.AsiaPacific","CI.Australia","CI.GreatBritain","CI.WesternEurope","CI.English","CI.PhD","Success.CI","Unsuccess.CI","CI.Faculty19","CI.Faculty25","CI.Faculty31","CI.Faculty7","Duration0to5","Duration10to15","Duration5to10","DurationGT15","DurationLT0","DurationUnk","Astar.CI","A.CI","B.CI","C.CI","AstarTotal","ATotal","BTotal","CTotal","SEO730104","SEO730105","SEO730108","Sponsor2B","Sponsor4D","ContractValueBandA","ContractValueBandB","ContractValueBandC","ContractValueBandD","ContractValueBandUnk","GrantCat10A","GrantCat10B","GrantCat30B","GrantCat50A","GrantCatUnk","Aug","Jan","Jul","May","Nov","Oct","Sep","Fri","Mon","Sat","Thurs","Tues","Wed","Day","treino.training.Class"
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,6,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,4,0,2,2,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,11,8,2,3,11,8,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,3,6,0,2,0,0,1,0,1,0,0,1,14,16,7,8,14,16,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,0,1,16,12,2,1,16,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,4,3,3,4,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,5,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,6,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,11,3,10,1,11,3,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,5,5,1,3,5,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,11,3,10,1,11,3,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,7,0,1,0,0,0,0,0,1,0,0,42,55,18,4,42,55,18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,12,5,2,2,12,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,1,6,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,6,0,1,0,0,1,0,0,0,0,0,1,7,5,0,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,9,2,1,0,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,11,3,10,1,11,3,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,1,6,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,28,1
2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,2,0,7,1,0,1,0,1,0,0,1,0,0,0,5,4,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,0
2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,29,1
3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,29,1
2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,3,10,0,1,1,0,0,1,0,1,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,1
2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,0,1,0,0,0,0,0,2,0,1,5,2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0
3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,14,0,2,0,0,1,0,0,0,1,1,3,25,13,21,3,25,13,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,6,3,5,0,6,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,1,5,21,12,12,5,21,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,1,0,0,0,0,1,0,0,0,0,13,13,13,6,13,13,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,14,0,2,0,0,1,0,0,0,1,1,3,25,13,21,3,25,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,1,0,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,0,3,2,7,1,3,2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,6,1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
2,9,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,7,0,1,0,0,0,0,0,1,0,0,42,55,18,4,42,55,18,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,92,7,5,2,92,7,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,6,0,1,0,1,0,0,1,0,0,1,0,2,0,14,2,2,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
3,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,3,4,4,0,3,0,0,2,0,0,1,0,0,4,10,14,2,4,10,14,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,5,18,25,18,5,18,25,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,3,3,0,0,0,0,0,0,0,2,0,0,0,0,7,6,0,0,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
2,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,4,4,0,2,0,0,1,0,0,1,0,1,3,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,3,18,3,0,3,18,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1
2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,0,2,0,0,0,0,1,0,0,2,31,14,1,0,31,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1
2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,0,2,3,3,3,2,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0
7,6,0,0,0,0,0,3,1,0,2,1,3,0,1,2,4,1,6,4,0,0,0,0,2,2,0,2,7,30,56,18,3,30,56,18,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7,2,1,0,0,0,0,0,0,1,0,2,19,7,12,14,19,7,12,14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,4,0,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,1,0,0,0,0,0,1,0,0,7,21,31,15,7,21,31,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
2,3,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,2,0,0,0,2,0,1,0,0,1,0,3,13,6,3,0,13,6,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,32,20,9,1,32,20,9,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,2,4,2,0,0,2,0,0,0,2,0,0,0,10,1,12,0,10,1,12,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
14,0,0,0,2,0,1,3,3,1,3,0,10,0,1,1,11,16,9,0,0,13,0,7,4,0,1,2,0,181,48,40,21,181,48,40,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,1,1,3,0,2,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,0,0,1,0,0,0,2,5,22,4,0,5,22,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
4,2,1,0,1,0,1,2,0,0,0,0,3,0,0,1,4,2,5,0,0,0,0,0,1,2,1,1,2,4,12,3,5,4,16,3,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
6,3,0,0,0,0,0,3,0,3,0,0,5,0,1,0,6,10,2,2,0,3,0,1,3,1,1,0,3,128,42,28,8,128,42,28,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
3,3,0,0,0,0,0,2,0,0,1,0,3,0,0,0,2,7,1,1,0,2,0,0,1,0,1,1,3,19,18,18,9,19,18,18,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
4,2,0,0,0,0,1,1,1,0,0,0,2,0,1,0,3,4,1,0,0,3,0,1,1,0,1,0,3,212,64,27,5,212,64,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,0,0,0,0,5,3,2,0,5,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,3,1,4,3,3,1,4,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,2,1,6,0,0,1,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
3,6,0,0,0,0,1,0,1,1,0,1,1,0,0,0,2,11,2,3,0,0,0,0,0,1,1,1,6,24,10,15,15,24,10,15,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1
2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,10,2,0,1,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,2,0,0,0,0,1,10,2,0,1,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,5,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1
1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1
2,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,1,1,0,2,0,0,0,0,0,1,1,1,1,1,3,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,2,2,0,2,0,0,0,0,1,1,0,0,1,3,5,6,1,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,5,1,3,3,5,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0
3,0,0,0,1,1,0,0,1,0,0,0,2,1,0,0,3,7,4,0,3,0,0,2,0,0,2,0,0,9,21,13,7,9,21,13,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,6,0,1,0,0,1,0,0,0,0,4,0,5,10,6,0,5,10,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0
2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
2,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,2,0,1,0,3,0,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,1
